benchmark,query,component,x_k,step_h_over_2,step_h,step_2h,g_h_over_2,g_h,g_2h,g_independent,g_grid80_independent,g_grid160_independent,g_grid320_independent,g_grid640_independent,zero_tolerance,unresolved,sign_h_over_2,sign_h,sign_2h,sign_independent,retain_h2_vs_h,retain_2h_vs_h,retain_h_vs_independent,grid_sign_consistent,relative_change_h2_h,relative_change_2h_h,relative_error_h_independent
TMM_easy,61,8,146.37213746400153,0.25,0.5,1.0,-0.009439110741297968,-0.00943767352703849,-0.009431927578703168,-0.009439589877381728,nan,nan,nan,nan,4.790714198260604e-06,0,-1,-1,-1,-1,1,1,1,1,0.00015226161646669594,0.0006088310131580169,0.00020301203422300716
TMM_easy,61,9,287.094259675025,0.25,0.5,1.0,-0.0031901856243077564,-0.003190116973920465,-0.0031898423916549984,-0.003190208508198792,nan,nan,nan,nan,2.288346243051187e-07,0,-1,-1,-1,-1,1,1,1,1,2.151924539075439e-05,8.607278908931667e-05,2.8692255723058146e-05
TMM_easy,61,10,147.1355490875863,0.25,0.5,1.0,-0.002382631549206704,-0.0023825848571823738,-0.0023823980988175175,-0.002382647113431213,nan,nan,nan,nan,1.556400811009162e-07,0,-1,-1,-1,-1,1,1,1,1,1.9596829541613745e-05,7.838476950496714e-05,2.6129026194592282e-05
TMM_easy,62,0,183.84074672523383,0.25,0.5,1.0,-0.005536789742444981,-0.005536653855136103,-0.005536110327059321,-0.00553683503868373,nan,nan,nan,nan,4.5295769625826787e-07,0,-1,-1,-1,-1,1,1,1,1,2.4542616786721997e-05,9.816905499305635e-05,3.272330606944765e-05
TMM_easy,62,1,297.42578258970786,0.25,0.5,1.0,-0.005912407874914316,-0.00591227448469786,-0.0059117409486311445,-0.005912452338871409,nan,nan,nan,nan,4.4463405485251073e-07,0,-1,-1,-1,-1,1,1,1,1,2.256106467581727e-05,9.024210024360302e-05,3.0081286639568017e-05
TMM_easy,62,2,177.4982150463606,0.25,0.5,1.0,-0.01485687035275679,-0.014854802401340433,-0.014846533252864016,-0.014857559728937606,nan,nan,nan,nan,6.893171387856167e-06,0,-1,-1,-1,-1,1,1,1,1,0.00013919159064164062,0.0005566649931116376,0.00018558415025598393
TMM_easy,62,3,292.602148830411,0.25,0.5,1.0,-0.014002500151623076,-0.014000735028600303,-0.01399367671325824,-0.01400308857433541,nan,nan,nan,nan,5.883743409244394e-06,0,-1,-1,-1,-1,1,1,1,1,0.00012605770424281817,0.0005041389132530345,0.00016807333058079925
TMM_easy,62,4,169.4664400725178,0.25,0.5,1.0,-0.03415432463014978,-0.034127963173145814,-0.034022723274259765,-0.034163116359153735,nan,nan,nan,nan,8.787152334654991e-05,0,-1,-1,-1,-1,1,1,1,1,0.0007718336488695888,0.0030836853155320684,0.0010289806596786486
TMM_easy,62,5,509.55916115114826,0.25,0.5,1.0,-0.03287448583505681,-0.03285059583628522,-0.03275521428999346,-0.032882453134349406,nan,nan,nan,nan,7.963332923864122e-05,0,-1,-1,-1,-1,1,1,1,1,0.0007267033434821502,0.0029034951684622544,0.000968823643845146
TMM_easy,62,6,169.0009103865711,0.25,0.5,1.0,-0.03269473598935241,-0.03267100517581989,-0.03257625859025749,-0.03270265018727347,nan,nan,nan,nan,7.910271177506237e-05,0,-1,-1,-1,-1,1,1,1,1,0.0007258297953605453,0.00290002052439206,0.0009676589289357624
TMM_easy,62,7,278.71099295122417,0.25,0.5,1.0,-0.012265236508795463,-0.012263957966752392,-0.012258845152139666,-0.012265662719557573,nan,nan,nan,nan,4.261806810235136e-06,0,-1,-1,-1,-1,1,1,1,1,0.00010424112426643317,0.00041689759754452076,0.00013898578855121757
TMM_easy,62,8,150.7118000840409,0.25,0.5,1.0,-0.01185680952215279,-0.01185561376053823,-0.011850831888522553,-0.011857208135456045,nan,nan,nan,nan,3.985872048528627e-06,0,-1,-1,-1,-1,1,1,1,1,0.00010085020024353726,0.00040334242598167826,0.00013446461423299302
TMM_easy,62,9,284.86364351161484,0.25,0.5,1.0,-0.004053366468011577,-0.004053306784678468,-0.004053068059431411,-0.004053386362634613,nan,nan,nan,nan,1.989444436967247e-07,0,-1,-1,-1,-1,1,1,1,1,1.4724386156550934e-05,5.8896417107845116e-05,1.9632462594546003e-05
TMM_easy,62,10,157.12899383229066,0.25,0.5,1.0,-0.002786523468986335,-0.0027864826333481862,-0.0027863192945108,-0.002786537080948495,nan,nan,nan,nan,1.3611879382905792e-07,0,-1,-1,-1,-1,1,1,1,1,1.4654690191277063e-05,5.8618286520561705e-05,1.9539521178755183e-05
TMM_easy,63,0,165.3901760670573,0.25,0.5,1.0,-0.00124876230845139,-0.0012487783856296453,-0.0012488426953256582,-0.0012487569494124004,nan,nan,nan,nan,5.359059418452716e-08,0,-1,-1,-1,-1,1,1,1,1,1.287432457221134e-05,5.1495433535068794e-05,1.71657497371173e-05
TMM_easy,63,1,252.2695056321919,0.25,0.5,1.0,-0.001444959434870663,-0.0014449703085810395,-0.0014450138040068006,-0.0014449558103129146,nan,nan,nan,nan,3.6245701255192366e-08,0,-1,-1,-1,-1,1,1,1,1,7.525213709917466e-06,3.0100353118075023e-05,1.0033609714191652e-05
TMM_easy,63,2,156.27440592110952,0.25,0.5,1.0,-0.00434389536480162,-0.004344045454082179,-0.004344645837710548,-0.004343845335631099,nan,nan,nan,nan,5.002976018649482e-07,0,-1,-1,-1,-1,1,1,1,1,3.455057783026713e-05,0.0001381893141110299,4.60673013658653e-05
TMM_easy,63,3,291.3912927524223,0.25,0.5,1.0,-0.004707718147889617,-0.004707855369914249,-0.004708404268506106,-0.004707672407448665,nan,nan,nan,nan,4.5740674877355525e-07,0,-1,-1,-1,-1,1,1,1,1,2.9147459692366462e-05,0.00011657847554174667,3.886322990156065e-05
TMM_easy,63,4,175.5863861739612,0.25,0.5,1.0,-0.012343240960117186,-0.012345407713732381,-0.01235407504374042,-0.012342518716068585,nan,nan,nan,nan,7.2225120506530516e-06,0,-1,-1,-1,-1,1,1,1,1,0.00017551089971582978,0.0007015766034568674,0.00023401395326806378
TMM_easy,63,5,478.3766216840356,0.25,0.5,1.0,-0.012065297817314136,-0.012067204854283475,-0.012074832899382104,-0.012064662136156451,nan,nan,nan,nan,6.356789897798976e-06,0,-1,-1,-1,-1,1,1,1,1,0.00015803468925637364,0.0006317309036234484,0.00021071309866109968
TMM_easy,63,6,175.62253532997494,0.25,0.5,1.0,-0.012672680410787729,-0.012674949924561862,-0.01268402762072579,-0.01267192389840693,nan,nan,nan,nan,7.565045913778453e-06,0,-1,-1,-1,-1,1,1,1,1,0.0001790550485517588,0.0007156793122316498,0.0002387406792880652
TMM_easy,63,7,294.4987818931054,0.25,0.5,1.0,-0.005065647770343462,-0.005065801381652801,-0.005066415816978531,-0.005065596566353735,nan,nan,nan,nan,5.120376977973962e-07,0,-1,-1,-1,-1,1,1,1,1,3.0323200174322787e-05,0.00012127613443624388,4.043097698383475e-05
TMM_easy,63,8,172.96360661881954,0.25,0.5,1.0,-0.005003123422303801,-0.005003296867506335,-0.005003990623207388,-0.005003065606678891,nan,nan,nan,nan,5.781506751123544e-07,0,-1,-1,-1,-1,1,1,1,1,3.466618254458128e-05,0.00013864048782103247,4.622168813239906e-05
TMM_easy,63,9,279.57484888069894,0.25,0.5,1.0,-0.0017150889855379603,-0.001715098671202342,-0.0017151374131964547,-0.0017150857569680396,nan,nan,nan,nan,3.22855479388077e-08,0,-1,-1,-1,-1,1,1,1,1,5.64729280260729e-06,2.2588274160843175e-05,7.529732556629386e-06
TMM_easy,63,10,155.55707153080303,0.25,0.5,1.0,-0.0010567174957245573,-0.001056721399811833,-0.0010567370144393684,-0.0010567161943229586,nan,nan,nan,nan,1.3013624252285656e-08,0,-1,-1,-1,-1,1,1,1,1,3.69452845033789e-06,1.477626630093363e-05,4.92607500453236e-06
TMM_easy,64,0,172.76867766029636,0.25,0.5,1.0,0.0007501644724607903,0.0007501750042133715,0.0007502171323595097,0.0007501609619009748,nan,nan,nan,nan,3.5105841937147865e-08,0,1,1,1,1,1,1,1,1,1.4039060915109917e-05,5.615460420871148e-05,1.871871539011121e-05
TMM_easy,64,1,259.48431855332876,0.25,0.5,1.0,0.0009568495869587412,0.0009568573173115436,0.0009568882393419242,0.0009568470101888661,nan,nan,nan,nan,2.5767842674421594e-08,0,1,1,1,1,1,1,1,1,8.078898141309349e-06,3.231519534815539e-05,1.0771849147217065e-05
TMM_easy,64,2,181.62765073995652,0.25,0.5,1.0,0.0025436943281891278,0.002543774453134473,0.0025440949780300426,0.0025436676204327094,nan,nan,nan,nan,2.670831511508709e-07,0,1,1,1,1,1,1,1,1,3.1498447217492194e-05,0.00012598778675226277,4.1997709990347457e-05
TMM_easy,64,3,280.35601669369316,0.25,0.5,1.0,0.0027838277967342506,0.0027838950907587146,0.0027841642812032052,0.002783805365710948,nan,nan,nan,nan,2.243134148797547e-07,0,1,1,1,1,1,1,1,1,2.4172615084279735e-05,9.66862646389398e-05,3.2230039150705045e-05
TMM_easy,64,4,157.87759103521395,0.25,0.5,1.0,0.007665147272085893,0.007666311344176169,0.007670969038536091,0.007664759279312755,nan,nan,nan,nan,3.880240300920453e-06,0,1,1,1,1,1,1,1,1,0.00015184252739232161,0.0006071846120774825,0.00020245262600669772
TMM_easy,64,5,583.6943461679484,0.25,0.5,1.0,0.007688738144184137,0.0076898294899606645,0.007694196021960253,0.00768837438780316,nan,nan,nan,nan,3.6378192550904726e-06,0,1,1,1,1,1,1,1,1,0.00014192067300737045,0.0005675098460094152,0.0001892242421505439
TMM_easy,64,6,175.74082523862353,0.25,0.5,1.0,0.007771532191742869,0.007772723624813294,0.0077774907015008,0.007771135077278734,nan,nan,nan,nan,3.971443568081175e-06,0,1,1,1,1,1,1,1,1,0.0001532838587777488,0.0006129324830419176,0.00020437463252757817
TMM_easy,64,7,248.0683108303455,0.25,0.5,1.0,0.0032710007923759665,0.0032710963523204795,0.0032714786099650173,0.003270968939457263,nan,nan,nan,nan,3.185331483764505e-07,0,1,1,1,1,1,1,1,1,2.9213430061497878e-05,0.00011684552769913924,3.895111898072311e-05
TMM_easy,64,8,153.60584239223442,0.25,0.5,1.0,0.003534239783317128,0.003534375885489438,0.0035349203133037688,0.0035341944163514213,nan,nan,nan,nan,4.5367390770027305e-07,0,1,1,1,1,1,1,1,1,3.850812044889068e-05,0.0001540141689422981,5.13440403330611e-05
TMM_easy,64,9,236.0043237687446,0.25,0.5,1.0,0.0013487557191267374,0.0013487646183030222,0.0013488002145994882,0.0013487527527260084,nan,nan,nan,nan,2.9663920949237386e-08,0,1,1,1,1,1,1,1,1,6.598020265365434e-06,2.6391081555810277e-05,8.79736675529347e-06
TMM_easy,64,10,175.57822767852443,0.25,0.5,1.0,0.0008537300641142664,0.0008537336483813718,0.0008537479839718087,0.0008537288693265604,nan,nan,nan,nan,1.194755701779589e-08,0,1,1,1,1,1,1,1,1,4.198343490542191e-06,1.6791360806805615e-05,5.597828808146392e-06
TMM_easy,65,0,148.50838727110127,0.25,0.5,1.0,4.370171244660881e-05,4.3702405618240014e-05,4.370517842400279e-05,4.3701481391685785e-05,nan,nan,nan,nan,2.3105721040176754e-09,0,1,1,1,1,1,1,1,1,1.586117792371582e-05,6.344341477968287e-05,2.1148184891768604e-05
TMM_easy,65,1,252.83604045592472,0.25,0.5,1.0,-1.0961658309716071e-05,-1.0961739191239772e-05,-1.0962062723662847e-05,-1.0961631349553887e-05,nan,nan,nan,nan,5.227355398281709e-10,0,-1,-1,-1,-1,1,1,1,1,7.378530203073949e-06,2.9513827026001905e-05,9.83800873234543e-06
TMM_easy,65,2,174.2478940583505,0.25,0.5,1.0,-0.00013811268852204073,-0.00013811578540501301,-0.0001381281738162543,-0.00013811165624765106,nan,nan,nan,nan,1.0322943240955358e-08,0,-1,-1,-1,-1,1,1,1,1,2.2422368038564576e-05,8.968779430742949e-05,2.9896346386790402e-05
TMM_easy,65,3,254.77952987768865,0.25,0.5,1.0,-0.0001551592700430593,-0.00015516086781253158,-0.0001551672591098563,-0.00015515873745760168,nan,nan,nan,nan,5.325898240945056e-09,0,-1,-1,-1,-1,1,1,1,1,1.0297502809883568e-05,4.118972882152886e-05,1.3729975604881702e-05
TMM_easy,65,4,156.41858452310177,0.25,0.5,1.0,-0.0004718029878831853,-0.00047182282334012893,-0.00047190217679843327,-0.00047179637632333374,nan,nan,nan,nan,6.611818981205886e-08,0,-1,-1,-1,-1,1,1,1,1,4.2040053940584005e-05,0.00016815658457587052,5.605285604449561e-05
TMM_easy,65,5,478.84807118331844,0.25,0.5,1.0,-0.0005227413956843119,-0.0005227589638094887,-0.0005228292447250205,-0.000522735539828171,nan,nan,nan,nan,5.8560417256122335e-08,0,-1,-1,-1,-1,1,1,1,1,3.360654985007417e-05,0.00013442422404795576,4.480837812336886e-05
TMM_easy,65,6,147.09955537872256,0.25,0.5,1.0,-0.0004593775944974343,-0.00045939632399971675,-0.00045947125260148436,-0.00045937135156493285,nan,nan,nan,nan,6.243167427477658e-08,0,-1,-1,-1,-1,1,1,1,1,4.076981313077403e-05,0.00016307571223089787,5.435923946120887e-05
TMM_easy,65,7,271.84672196966284,0.25,0.5,1.0,-0.0001610359330794786,-0.00016103758550556346,-0.0001610441954300601,-0.00016103538227599733,nan,nan,nan,nan,5.508086949509069e-09,0,-1,-1,-1,-1,1,1,1,1,1.026112059284218e-05,4.104416479578918e-05,1.3681461748271456e-05
TMM_easy,65,8,150.5892603643864,0.25,0.5,1.0,-0.00011859915565848311,-0.00011860161878729514,-0.00011861147192937516,-0.00011859833462920166,nan,nan,nan,nan,8.210429373415687e-09,0,-1,-1,-1,-1,1,1,1,1,2.076808762991827e-05,8.307073438803109e-05,2.7690668365736658e-05
TMM_easy,65,9,296.9878051997179,0.25,0.5,1.0,-5.507759438017068e-05,-5.5077945681381024e-05,-5.507935091070282e-05,-5.507747728060764e-05,nan,nan,nan,nan,1.1710040344799686e-09,0,-1,-1,-1,-1,1,1,1,1,6.378255506772598e-06,2.5512815575330174e-05,8.504325417134252e-06
TMM_easy,65,10,146.1314881181403,0.25,0.5,1.0,8.7041172822655e-06,8.70418668574846e-06,8.704464303066484e-06,8.70409414545919e-06,nan,nan,nan,nan,5.227355398281709e-10,0,1,1,1,1,1,1,1,1,7.973574725175713e-06,3.189367069093536e-05,1.0631698585052941e-05
TMM_easy,66,0,157.60630741556383,0.25,0.5,1.0,-3.631839406459392e-05,-3.631896248745825e-05,-3.6321236272951474e-05,-3.6318204592228386e-05,nan,nan,nan,nan,1.8947428811107634e-09,0,-1,-1,-1,-1,1,1,1,1,1.5650856340665517e-05,6.260209526283102e-05,2.0867755518248934e-05
TMM_easy,66,1,246.96704568214997,0.25,0.5,1.0,-8.079377670888732e-05,-8.07943917741083e-05,-8.079685209200216e-05,-8.079357168857252e-05,nan,nan,nan,nan,2.0502174032562457e-09,0,-1,-1,-1,-1,1,1,1,1,7.6127217183158495e-06,3.0450665219707845e-05,1.0150277980534532e-05
TMM_easy,66,2,180.69031282904692,0.25,0.5,1.0,-0.00035148288337572,-0.0003514922597992465,-0.00035152976874675,-0.00035147975797328264,nan,nan,nan,nan,3.125474508832345e-08,0,-1,-1,-1,-1,1,1,1,1,2.667604553184854e-05,0.00010670205154250192,3.5567855664815004e-05
TMM_easy,66,3,283.3237788918214,0.25,0.5,1.0,-0.00034480944585713047,-0.00034481430980681793,-0.000344833766545094,-0.00034480782456091296,nan,nan,nan,nan,1.6213165624871333e-08,0,-1,-1,-1,-1,1,1,1,1,1.4105997196538698e-05,5.64235297227942e-05,1.880793725933359e-05
TMM_easy,66,4,149.5164046136688,0.25,0.5,1.0,-0.0008352210616564548,-0.0008352688623636251,-0.0008354601033600528,-0.0008352051289372543,nan,nan,nan,nan,1.593356905675118e-07,0,-1,-1,-1,-1,1,1,1,1,5.7227929022743845e-05,0.00022890500175726185,7.630288789936146e-05
TMM_easy,66,5,477.4788756187864,0.25,0.5,1.0,-0.0008796849356673686,-0.0008797273492113789,-0.0008798970321033939,-0.0008796707984574586,nan,nan,nan,nan,1.4137848003414888e-07,0,-1,-1,-1,-1,1,1,1,1,4.821214669325193e-05,0.00019284403268118177,6.428213692678142e-05
TMM_easy,66,6,148.39448324702622,0.25,0.5,1.0,-0.0008365692902589927,-0.0008366170054590061,-0.0008368079040035337,-0.0008365533860309133,nan,nan,nan,nan,1.5905066671114315e-07,0,-1,-1,-1,-1,1,1,1,1,5.70335048200033e-05,0.00022812708103528916,7.604367073307876e-05
TMM_easy,66,7,282.60719920343644,0.25,0.5,1.0,-0.0003529785337543778,-0.0003529834998299286,-0.00035300336506360885,-0.000352976878417287,nan,nan,nan,nan,1.655358516927663e-08,0,-1,-1,-1,-1,1,1,1,1,1.4068860309832328e-05,5.627491306398746e-05,1.8758419713072056e-05
TMM_easy,66,8,174.67939227063684,0.25,0.5,1.0,-0.0003812947308274861,-0.00038130466572883215,-0.000381344408536044,-0.00038129141926736986,nan,nan,nan,nan,3.311633782014193e-08,0,-1,-1,-1,-1,1,1,1,1,2.60550217161724e-05,0.00010421762145256619,3.473983576089735e-05
TMM_easy,66,9,275.75456982665344,0.25,0.5,1.0,-0.00013643243078953482,-0.00013643335661994715,-0.00013643706000421307,-0.00013643212218194083,nan,nan,nan,nan,3.0861013744498678e-09,0,-1,-1,-1,-1,1,1,1,1,6.785953488735026e-06,2.7143536116976372e-05,9.047919342493736e-06
TMM_easy,66,10,164.46284425974824,0.25,0.5,1.0,-8.820463815206736e-05,-8.820531271513943e-05,-8.82080109346206e-05,-8.820441329650218e-05,nan,nan,nan,nan,2.2485435735575265e-09,0,-1,-1,-1,-1,1,1,1,1,7.64764673807995e-06,3.058927927961739e-05,1.0196876010813814e-05
TMM_easy,67,0,163.4300187683542,0.25,0.5,1.0,0.0035144781862861407,0.003514497216270507,0.0035145733259172585,0.0035144718427292916,nan,nan,nan,nan,6.343328122030793e-08,0,1,1,1,1,1,1,1,1,5.4147103255601675e-06,2.1655444258451907e-05,7.219678848429361e-06
TMM_easy,67,1,273.36951931377024,0.25,0.5,1.0,0.0038955138343803597,0.0038955256689000572,0.0038955730011240863,0.0038955098894098007,nan,nan,nan,nan,3.944839899183705e-08,0,1,1,1,1,1,1,1,1,3.037977593635705e-06,1.215025979886044e-05,4.050670332508993e-06
TMM_easy,67,2,149.40035878797582,0.25,0.5,1.0,0.010724392088846457,0.010724493200018115,0.010724897025411462,0.010724358371360718,nan,nan,nan,nan,3.370372388585471e-07,0,1,1,1,1,1,1,1,1,9.42806058727263e-06,3.765307884915959e-05,1.2572030666823286e-05
TMM_easy,67,3,286.13106966624713,0.25,0.5,1.0,0.010202023207567246,0.010202051139524881,0.010202162434342632,0.010202013887294302,nan,nan,nan,nan,9.310652545243178e-08,0,1,1,1,1,1,1,1,1,2.737876653795165e-06,1.0908943909380148e-05,3.651445191786587e-06
TMM_easy,67,4,175.87777654484384,0.25,0.5,1.0,0.02695461867530491,0.026954715730860723,0.02695505174335905,0.026954585163278977,nan,nan,nan,nan,3.235185193813569e-07,0,1,1,1,1,1,1,1,1,3.6006892739472366e-06,1.2465659555194934e-05,4.843960628268342e-06
TMM_easy,67,5,557.6755720389132,0.25,0.5,1.0,0.02718979319449044,0.027189800894437788,0.027189778991491942,0.02718978945666459,nan,nan,nan,nan,2.735402641971831e-08,0,1,1,1,1,1,1,1,1,2.8319248737017606e-07,8.055574195249203e-07,4.2066410275385955e-07
TMM_easy,67,6,154.42911590250284,0.25,0.5,1.0,0.027354013085351347,0.02735396928330014,0.02735373709191169,0.027354026419718312,nan,nan,nan,nan,1.4600683736117523e-07,0,1,1,1,1,1,1,1,1,1.6013025610421123e-06,8.488398376293348e-06,2.0887754254683803e-06
TMM_easy,67,7,248.9427690186966,0.25,0.5,1.0,0.010203732685874378,0.010203736522623297,0.010203751414292028,0.010203731396839532,nan,nan,nan,nan,2.735402641971831e-08,0,1,1,1,1,1,1,1,1,3.760141111117901e-07,1.4594307649064965e-06,5.023437985767427e-07
TMM_easy,67,8,183.8980580050615,0.25,0.5,1.0,0.009655986259117233,0.009656029115782228,0.009656200111209545,0.009655971963978766,nan,nan,nan,nan,1.4285554998198316e-07,0,1,1,1,1,1,1,1,1,4.438332204751556e-06,1.7708355807496754e-05,5.918768758499119e-06
TMM_easy,67,9,296.0132505237967,0.25,0.5,1.0,0.0030970916102082136,0.00309709576684869,0.0030971123902495123,0.0030970902245907126,nan,nan,nan,nan,2.735402641971831e-08,0,1,1,1,1,1,1,1,1,1.342109120664978e-06,5.367387013422522e-06,1.7895016474887974e-06
TMM_easy,67,10,174.71026784852384,0.25,0.5,1.0,0.0019995762283251395,0.001999574791129999,0.0019995690385034015,0.0019995767073047533,nan,nan,nan,nan,2.735402641971831e-08,0,1,1,1,1,1,1,1,1,7.187498632538878e-07,2.8769249456524006e-06,9.582901958491866e-07
TMM_easy,68,0,176.1823466615894,0.25,0.5,1.0,0.002925628370280098,0.002925575654785892,0.00292536480132681,0.002925645942300424,nan,nan,nan,nan,1.7571831401978305e-07,0,1,1,1,1,1,1,1,1,1.801852030881419e-05,7.207246845137686e-05,2.4024614023151008e-05
TMM_easy,68,1,264.55430009689684,0.25,0.5,1.0,0.003572169924215468,0.0035720980153383514,0.003571810397683395,0.003572193894236427,nan,nan,nan,nan,2.3969625705574e-07,0,1,1,1,1,1,1,1,1,2.013030696811403e-05,8.051785077608177e-05,2.684033983441139e-05
TMM_easy,68,2,179.81534088357793,0.25,0.5,1.0,0.009898906665292473,0.009897449876994105,0.009891625507422903,0.009899392323272187,nan,nan,nan,nan,4.85596099455976e-06,0,1,1,1,1,1,1,1,1,0.0001471665859297084,0.0005884717420736674,0.0001962187389538373
TMM_easy,68,3,279.4577931989552,0.25,0.5,1.0,0.010328961666551867,0.010327423809884897,0.010321275366596189,0.010329474351763622,nan,nan,nan,nan,5.126188889897909e-06,0,1,1,1,1,1,1,1,1,0.0001488878278974926,0.0005953511158149429,0.00019851367154748287
TMM_easy,68,4,162.43094899215257,0.25,0.5,1.0,0.0275882677337925,0.027560157703264768,0.027448089725163,0.027597646034691836,nan,nan,nan,nan,9.370010175910326e-05,0,1,1,1,1,1,1,1,1,0.0010189124884162038,0.00406630394892447,0.0013583887328630685
TMM_easy,68,5,557.7555366446979,0.25,0.5,1.0,0.027747466723922642,0.027719126635394845,0.02760614253249554,0.027756921802394745,nan,nan,nan,nan,9.446696175932634e-05,0,1,1,1,1,1,1,1,1,0.001021357690407259,0.0040760340102141985,0.0013616483581633829
TMM_easy,68,6,148.2582632748537,0.25,0.5,1.0,0.027889054233226324,0.027859211537009543,0.027740257516621666,0.027899011084963503,nan,nan,nan,nan,9.947565405593606e-05,0,1,1,1,1,1,1,1,1,0.001070050492469801,0.004269827242951655,0.001426557659436556
TMM_easy,68,7,260.47968109571184,0.25,0.5,1.0,0.01046996612768511,0.010468351877391688,0.01046189812408746,0.010470504283319023,nan,nan,nan,nan,5.380834311406272e-06,0,1,1,1,1,1,1,1,1,0.00015417913236160483,0.0006165013728824013,0.00020556850645334134
TMM_easy,68,8,178.49900012543867,0.25,0.5,1.0,0.010244773411361902,0.01024323131209351,0.010237065907801338,0.010245287510981957,nan,nan,nan,nan,5.140330894641091e-06,0,1,1,1,1,1,1,1,1,0.00015052546371421664,0.0006019003285508665,0.0002006970410780187
TMM_easy,68,9,265.94751108770987,0.25,0.5,1.0,0.0034789815804613933,0.003478907339203821,0.003478610394225916,0.0034790063279928063,nan,nan,nan,nan,2.47470858573869e-07,0,1,1,1,1,1,1,1,1,2.1339939822939392e-05,8.535581691383493e-05,2.8453178767940928e-05
TMM_easy,68,10,167.1208883658436,0.25,0.5,1.0,0.0024111894319710225,0.0024111392133478182,0.0024109383503916823,0.0024112061717684367,nan,nan,nan,nan,1.6739541068104086e-07,0,1,1,1,1,1,1,1,1,2.082732386698507e-05,8.330624587081488e-05,2.7769678678834185e-05
TMM_easy,69,0,167.29498614013087,0.25,0.5,1.0,-0.00027639648546329276,-0.00027640092372449576,-0.00027641867746064364,-0.0002763950060571383,nan,nan,nan,nan,1.4794204009997241e-08,0,-1,-1,-1,-1,1,1,1,1,1.6057331296848467e-05,6.422770093168502e-05,2.1409723519362252e-05
TMM_easy,69,1,295.65573504811664,0.25,0.5,1.0,-0.00030911924132936974,-0.0003091219620201535,-0.0003091328450683384,-0.00030911833443926897,nan,nan,nan,nan,9.06896927925042e-09,0,-1,-1,-1,-1,1,1,1,1,8.80135065782789e-06,3.520508531681976e-05,1.1735112124821672e-05
TMM_easy,69,2,153.05487741553512,0.25,0.5,1.0,-0.0006588957405759821,-0.0006589144510238398,-0.00065898929964886,-0.00065888950391103,nan,nan,nan,nan,6.23681595257608e-08,0,-1,-1,-1,-1,1,1,1,1,2.8395868126211863e-05,0.0001135809413901649,3.7860928336019866e-05
TMM_easy,69,3,278.8794870345803,0.25,0.5,1.0,-0.0006959852864580895,-0.0006959973966372823,-0.0006960458401748526,-0.0006959812497937935,nan,nan,nan,nan,4.036726397593782e-08,0,-1,-1,-1,-1,1,1,1,1,1.7399747831373772e-05,6.959819996640706e-05,2.3199574548419562e-05
TMM_easy,69,4,162.88172200310996,0.25,0.5,1.0,-0.0018031947294763206,-0.0018033489915515455,-0.001803966217287012,-0.001803143312726528,nan,nan,nan,nan,5.142069174161416e-07,0,-1,-1,-1,-1,1,1,1,1,8.554199766519967e-05,0.0003421492761625303,0.0001140538109823038
TMM_easy,69,5,500.54660734933026,0.25,0.5,1.0,-0.0018189427570691752,-0.0018190775303524864,-0.0018196167567898769,-0.001818897835602645,nan,nan,nan,nan,4.492442777041342e-07,0,-1,-1,-1,-1,1,1,1,1,7.4088806586009e-05,0.0002963406637020374,9.878344756790665e-05
TMM_easy,69,6,147.02354860859467,0.25,0.5,1.0,-0.0017091158711604049,-0.0017092501277009564,-0.0017097872947687276,-0.0017090711221125741,nan,nan,nan,nan,4.475218018384908e-07,0,-1,-1,-1,-1,1,1,1,1,7.85470414047184e-05,0.00031417186770231665,0.00010472755595055515
TMM_easy,69,7,274.3191702061586,0.25,0.5,1.0,-0.0006184640019544219,-0.0006184733091612049,-0.0006185105398104906,-0.0006184608995927086,nan,nan,nan,nan,3.1024022610163606e-08,0,-1,-1,-1,-1,1,1,1,1,1.5048679781625242e-05,6.019404179780482e-05,2.0064840814404433e-05
TMM_easy,69,8,152.3727905276996,0.25,0.5,1.0,-0.0005080410766267196,-0.0005080530708985176,-0.0005081010514277895,-0.0005080370786118241,nan,nan,nan,nan,3.998090599329392e-08,0,-1,-1,-1,-1,1,1,1,1,2.360830488983306e-05,9.443107652912625e-05,3.147759084537359e-05
TMM_easy,69,9,272.5315339733416,0.25,0.5,1.0,-0.0001720494905954606,-0.00017205059606251183,-0.0001720550180020486,-0.00017204912210902265,nan,nan,nan,nan,3.6848901707742243e-09,0,-1,-1,-1,-1,1,1,1,1,6.425243948766173e-06,2.5700729848551998e-05,8.566976941172115e-06
TMM_easy,69,10,162.12056830872297,0.25,0.5,1.0,-9.818025375940564e-05,-9.81809914413212e-05,-9.818394213867432e-05,-9.818000786417382e-05,nan,nan,nan,nan,2.4589397185081907e-09,0,-1,-1,-1,-1,1,1,1,1,7.513490185046052e-06,3.005274883904857e-05,1.0017999746616638e-05
TMM_easy,70,0,161.15626543917713,0.25,0.5,1.0,-0.0002053307466751697,-0.0002053339514082042,-0.00020534677083150488,-0.00020532967844407194,nan,nan,nan,nan,1.0682443448336205e-08,0,-1,-1,-1,-1,1,1,1,1,1.5607419097146034e-05,6.242817088751974e-05,2.0809827614764786e-05
